"Movie_ID","Movie","Release_date","Distributor","MPAA_rating","Runtime","Production_budget","Genre1","Genre2","Genre3","imdb.com_rating","Country","Opening_revenues","Opening_screens","Opening_revenues_indexed","Opening_screens_indexed","Opening_revenues_indexed_transformed","Opening_screens_indexed_transformed"
320,"Percy Jackson: Sea of Monsters","8/7/2013","Fox","PG",106,90,"Adventure","Family","Fantasy",5.9,"USA",14401054,3031,0.078884455,0.552820054,-2.457601298,0.21207147
321,"Piranha 3D","8/20/2010","W/Dim.","R",89,24,"Comedy","Horror"," ",5.5,"Netherlands",276702,56,0.847033767,0.798319328,1.711523362,1.375823061
321,"Piranha 3D","8/20/2010","W/Dim.","R",89,24,"Comedy","Horror"," ",5.5,"USA",10106872,2470,0.532846287,0.949714286,0.131574638,2.938440161
322,"Pirates of the Caribbean: On Stranger Tides","5/20/2011","BV","PG-13",137,250,"Action","Adventure","Fantasy",6.7,"Netherlands",3252414,190,0.078654104,0.129963899,-2.460775726,-1.901277995
322,"Pirates of the Caribbean: On Stranger Tides","5/20/2011","BV","PG-13",137,250,"Action","Adventure","Fantasy",6.7,"USA",90151958,4155,0.024823877,0.076067212,-3.670812116,-2.497022016
323,"Pitch Perfect","9/28/2012","Uni.","PG-13",112,17,"Comedy","Music","Romance",7.2,"Netherlands",299292,36,0.02128921,0.158844765,-3.828035805,-1.66684882
323,"Pitch Perfect","9/28/2012","Uni.","PG-13",112,17,"Comedy","Music","Romance",7.2,"USA",5149433,335,0.027720419,0.644187103,-3.557474091,0.593584192
324,"Playing for Keeps","12/7/2012","FD","PG-13",95,NA,"Comedy","Romance","Sport",5.7,"Netherlands",81009,44,0.108151327,0.331858407,-2.109765044,-0.699791723
324,"Playing for Keeps","12/7/2012","FD","PG-13",95,NA,"Comedy","Romance","Sport",5.7,"USA",5750288,2837,0.084832024,0.614708603,-2.378434517,0.467148417
325,"Pompeii","2/21/2014","TriS","PG-13",102,100,"Action","Adventure","Drama",5.6,"Netherlands",249225,75,0.036835525,0.079166667,-3.263761456,-2.453723722
325,"Pompeii","2/21/2014","TriS","PG-13",102,100,"Action","Adventure","Drama",5.6,"USA",10340823,2658,0.013108858,0.00416185,-4.321271537,-5.477625127
326,"Precious: Based on the Novel ""Push"" by Sapphire","11/6/2009","LGF","R",109,10,"Drama"," "," ",7.4,"Netherlands",131464,19,0.078660691,0.195833333,-2.460684833,-1.412542587
326,"Precious: Based on the Novel ""Push"" by Sapphire","11/6/2009","LGF","R",109,10,"Drama"," "," ",7.4,"USA",1872458,18,0.193259465,0.597358997,-1.428968431,0.394472915
327,"Predators","7/9/2010","Fox","R",107,40,"Action","Adventure","Sci-Fi",6.4,"Netherlands",239374,47,NA,NA,NA,NA
327,"Predators","7/9/2010","Fox","R",107,40,"Action","Adventure","Sci-Fi",6.4,"USA",24760882,2669,0.029069618,0.512034514,-3.508561195,0.048147355
328,"Premium Rush","8/24/2012","Sony","PG-13",91,35,"Action","Crime","Thriller",6.5,"Netherlands",NA,NA,NA,NA,NA,NA
328,"Premium Rush","8/24/2012","Sony","PG-13",91,35,"Action","Crime","Thriller",6.5,"USA",6030164,2255,0.088384152,0.654628571,-2.333526007,0.639447566
329,"Priest","5/13/2011","SGem","PG-13",87,60,"Action","Fantasy","Horror",5.7,"Netherlands",NA,NA,0.160382384,0.45,-1.655385707,-0.200670695
329,"Priest","5/13/2011","SGem","PG-13",87,60,"Action","Fantasy","Horror",5.7,"USA",14953664,2864,0.234894446,0.816025067,-1.180877554,1.48964556
330,"Prince of Persia: The Sands of Time","5/28/2010","BV","PG-13",115,200,"Action","Adventure","Fantasy",6.6,"Netherlands",488063,108,0.062295227,0.122529644,-2.711550357,-1.968690177
330,"Prince of Persia: The Sands of Time","5/28/2010","BV","PG-13",115,200,"Action","Adventure","Fantasy",6.6,"USA",30095259,3646,0.119538905,0.766517752,-1.996803859,1.18875181
331,"Prisoners","9/20/2013","WB","R",146,46,"Crime","Drama","Mystery",8.1,"Netherlands",151157,31,0.11790836,0.216606498,-2.01238824,-1.285552791
331,"Prisoners","9/20/2013","WB","R",146,46,"Crime","Drama","Mystery",8.1,"USA",20817053,3260,0.101482328,0.693687557,-2.1808617,0.817416015
332,"Project X","3/2/2012","WB","R",88,NA,"Comedy","Crime"," ",6.7,"Netherlands",448661,60,NA,NA,NA,NA
332,"Project X","3/2/2012","WB","R",88,NA,"Comedy","Crime"," ",6.7,"USA",21051363,3055,0.027854211,0.624,-3.552521624,0.506561225
333,"Prom","4/29/2011","BV","PG",103,8,"Comedy","Drama"," ",5.4,"Netherlands",NA,NA,0.178325945,0.357400722,-1.527730764,-0.5866637
333,"Prom","4/29/2011","BV","PG",103,8,"Comedy","Drama"," ",5.4,"USA",4712638,2730,0.246097276,0.771117166,-1.119536457,1.214630099
334,"Prometheus","6/8/2012","Fox","R",124,130,"Adventure","Mystery","Sci-Fi",7,"Netherlands",678560,99,0.175067653,0.333333333,-1.550128891,-0.693147181
334,"Prometheus","6/8/2012","Fox","R",124,130,"Adventure","Mystery","Sci-Fi",7,"USA",51050101,3396,0.176924025,0.770867052,-1.53732811,1.213213529
335,"Public Enemies","7/1/2009","Uni.","R",143,100,"Biography","Crime","Drama",7,"Netherlands",624807,80,NA,NA,NA,NA
335,"Public Enemies","7/1/2009","Uni.","R",143,100,"Biography","Crime","Drama",7,"USA",25271675,3334,0.070562657,0.534797688,-2.578078332,0.139416131
336,"Push","2/6/2009","Sum.","PG-13",111,38,"Action","Sci-Fi","Thriller",6.1,"Netherlands",NA,NA,NA,NA,NA,NA
336,"Push","2/6/2009","Sum.",NA,111,38,"Action","Sci-Fi","Thriller",6.1,"USA",10079109,2313,0.072878608,0.670585469,-2.543289351,0.710834235
337,"R.I.P.D.","7/19/2013","Uni.","PG-13",96,130,"Action","Comedy","Fantasy",5.6,"Netherlands",NA,NA,NA,NA,NA,NA
337,"R.I.P.D.","7/19/2013","Uni.","PG-13",96,130,"Action","Comedy","Fantasy",5.6,"USA",12691415,2852,0.17083703,0.736878613,-1.579706658,1.0298077
338,"Race to Witch Mountain","3/13/2009","BV","PG",99,NA,"Action","Adventure","Family",5.7,"Netherlands",NA,NA,NA,NA,NA,NA
338,"Race to Witch Mountain","3/13/2009","BV","PG",99,NA,"Action","Adventure","Family",5.7,"USA",24402214,3187,0.060961051,0.608549687,-2.734621811,0.44121997
339,"Ramona and Beezus","7/23/2010","Fox","G",104,15,"Adventure","Comedy","Family",6.7,"Netherlands",NA,NA,0.069377351,0.31512605,-2.596293424,-0.776262087
339,"Ramona and Beezus","7/23/2010","Fox","G",104,15,"Adventure","Comedy","Family",6.7,"USA",7810481,2719,0.161473902,0.786285714,-1.647302171,1.302680221
340,"Real Steel","10/7/2011","BV","PG-13",127,NA,"Action","Drama","Sci-Fi",7.1,"Netherlands",266393,75,0.160382055,0.329166667,-1.655388147,-0.711956513
340,"Real Steel","10/7/2011","BV","PG-13",127,NA,"Action","Drama","Sci-Fi",7.1,"USA",27319677,3440,0.169848476,0.728513876,-1.58670152,0.987095646
341,"Red","10/15/2010","Sum.","PG-13",111,58,"Action","Comedy","Crime",7.1,"Netherlands",488062,79,0.12097284,0.351778656,-1.983249736,-0.611230058
341,"Red","10/15/2010","Sum.","PG-13",111,58,"Action","Comedy","Crime",7.1,"USA",21761408,3255,0.103640443,0.709146485,-2.15741399,0.891242357
342,"Red 2","7/19/2013","LG/S","PG-13",116,84,"Action","Comedy","Crime",6.7,"Netherlands",293536,89,NA,NA,NA,NA
342,"Red 2","7/19/2013","LG/S","PG-13",116,84,"Action","Comedy","Crime",6.7,"USA",18048422,3016,0.068823549,0.61852861,-2.604902826,0.483307595
343,"Red Dawn (2012)","11/21/2012","FD","PG-13",93,65,"Action","Thriller"," ",5.4,"Netherlands",NA,NA,0.034617187,0.180672269,-3.328174439,-1.511799443
343,"Red Dawn (2012)","11/21/2012","FD","PG-13",93,65,"Action","Thriller"," ",5.4,"USA",14276668,2724,0.08277902,0.692571429,-2.405173774,0.812168606
344,"Red Riding Hood","3/11/2011","WB","PG-13",100,42,"Fantasy","Horror","Mystery",5.4,"Netherlands",132922,43,NA,NA,NA,NA
344,"Red Riding Hood","3/11/2011","WB","PG-13",100,42,"Fantasy","Horror","Mystery",5.4,"USA",14005335,3030,0.09054315,0.570390554,-2.307021024,0.283444778
345,"Red Tails","1/20/2012","Fox","PG-13",120,58,"Action","Adventure","Drama",5.9,"Netherlands",NA,NA,0.074026633,0.275,-2.526420546,-0.969400557
345,"Red Tails","1/20/2012","Fox","PG-13",120,58,"Action","Adventure","Drama",5.9,"USA",18782154,2512,0.063135985,0.495076097,-2.697247248,-0.01969625
346,"Remember Me","3/12/2010","Sum.","PG-13",128,16,"Drama","Romance"," ",7.2,"Netherlands",225272,66,0.009014758,0.041666667,-4.699836607,-3.135494216
346,"Remember Me","3/12/2010","Sum.","PG-13",128,16,"Drama","Romance"," ",7.2,"USA",8089139,2212,0.04781495,0.564234557,-2.99142104,0.258365922
347,"Repo Men","3/19/2010","Uni.","R",111,32,"Action","Crime","Sci-Fi",6.3,"Netherlands",27433,10,0.091892501,0.208333333,-2.290743334,-1.335001067
347,"Repo Men","3/19/2010","Uni.","R",111,32,"Action","Crime","Sci-Fi",6.3,"USA",6126170,2521,0.208006152,0.71687556,-1.33698597,0.929015748
348,"Resident Evil: Afterlife","9/10/2010","SGem","R",100,60,"Action","Adventure","Horror",5.9,"Netherlands",279640,50,0.022001137,0.010830325,-3.794414379,-4.514515818
348,"Resident Evil: Afterlife","9/10/2010","SGem","R",100,60,"Action","Adventure","Horror",5.9,"USA",26650264,3203,0.101486493,0.683923706,-2.180816023,0.771862748
349,"Resident Evil: Retribution","9/14/2012","SGem","R",95,65,"Action","Horror","Sci-Fi",5.4,"Netherlands",83718,3,0.072048522,0.18972332,-2.555639641,-1.451808968
349,"Resident Evil: Retribution","9/14/2012","SGem","R",95,65,"Action","Horror","Sci-Fi",5.4,"USA",21052227,3012,0.109279166,0.730543146,-2.098125297,0.997380012
350,"Riddick","9/6/2013","Uni.","R",119,38,"Action","Sci-Fi","Thriller",6.4,"Netherlands",174823,48,0.073258231,0.168141593,-2.537684351,-1.598855803
350,"Riddick","9/6/2013","Uni.","R",119,38,"Action","Sci-Fi","Thriller",6.4,"USA",19030375,3107,0.340582246,0.61586494,-0.660700612,0.472033476
351,"Ride Along","1/17/2014","Uni.","PG-13",100,25,"Action","Comedy"," ",6.1,"Netherlands",168817,38,0.215400458,0.43697479,-1.292674561,-0.253448901
351,"Ride Along","1/17/2014","Uni.","PG-13",100,25,"Action","Comedy"," ",6.1,"USA",41516170,2663,0.3239339,0.833828571,-0.735751368,1.613007874
352,"Rise of the Planet of the Apes","8/5/2011","Fox","PG-13",110,93,"Action","Drama","Sci-Fi",7.6,"Netherlands",827088,104,0.410708611,0.433333333,-0.361036791,-0.268263987
352,"Rise of the Planet of the Apes","8/5/2011","Fox","PG-13",110,93,"Action","Drama","Sci-Fi",7.6,"USA",54806191,3648,0.281475858,0.784019696,-0.937152623,1.289246922
353,"Robin Hood","5/14/2010","Uni.","PG-13",148,200,"Action","Adventure","Drama",6.7,"Netherlands",1249836,104,0.165622871,0.309734513,-1.616972151,-0.801360765
353,"Robin Hood","5/14/2010","Uni.","PG-13",148,200,"Action","Adventure","Drama",6.7,"USA",36063385,3503,0.17786588,0.779833488,-1.530873758,1.264696284
354,"RoboCop (2014)","2/12/2014","Sony","PG-13",108,100,"Action","Sci-Fi","Thriller",6.2,"Netherlands",381663,70,0.022214005,0.231046931,-3.784567866,-1.202409082
354,"RoboCop (2014)","2/12/2014","Sony","PG-13",108,100,"Action","Sci-Fi","Thriller",6.2,"USA",21681430,3372,0.069597758,0.787920073,-2.592884657,1.312433435
355,"Rock of Ages","6/15/2012","WB (NL)","PG-13",123,75,"Comedy","Drama","Musical",5.9,"Netherlands",84528,64,0.109719007,0.276679842,-2.093614525,-0.960990911
355,"Rock of Ages","6/15/2012","WB (NL)","PG-13",123,75,"Comedy","Drama","Musical",5.9,"USA",14437269,3470,0.044254675,0.711497766,-3.072530467,0.90266945
356,"Runner Runner","10/4/2013","Fox","R",91,30,"Crime","Thriller"," ",5.6,"Netherlands",266229,70,0.05578987,0.316205534,-2.828756421,-0.77126496
356,"Runner Runner","10/4/2013","Fox","R",91,30,"Crime","Thriller"," ",5.6,"USA",7706712,3026,0.00107548,0.001175641,-6.833912244,-6.74476565
357,"Rush (2013)","9/20/2013","Uni.","R",123,38,"Action","Biography","Drama",8.1,"Netherlands",135372,80,0.048895883,0.108303249,-2.96793034,-2.108190955
357,"Rush (2013)","9/20/2013","Uni.","R",123,38,"Action","Biography","Drama",8.1,"USA",187289,5,0.038047571,0.514532243,-3.23012775,0.05814535
358,"Safe (2012)","4/27/2012","LGF","R",95,NA,"Action","Crime","Thriller",6.5,"Netherlands",186057,30,0.11596555,0.268774704,-2.03120287,-1.00084812
358,"Safe (2012)","4/27/2012","LGF","R",95,NA,"Action","Crime","Thriller",6.5,"USA",7892539,2266,0.122895547,0.757818011,-1.965291306,1.140753801
359,"Safe Haven","2/14/2013","Rela.","PG-13",115,28,"Drama","Romance","Thriller",6.7,"Netherlands",281386,68,0.160880193,0.198555957,-1.651693551,-1.395344197
359,"Safe Haven","2/14/2013","Rela.","PG-13",115,28,"Drama","Romance","Thriller",6.7,"USA",21401594,3223,0.193660674,0.7082198,-1.42639713,0.886753719
360,"Safe House","2/10/2012","Uni.","R",117,85,"Action","Crime","Mystery",6.8,"Netherlands",612176,55,0.238081562,0.329166667,-1.163226203,-0.711956513
360,"Safe House","2/10/2012","Uni.","R",117,85,"Action","Crime","Mystery",6.8,"USA",40172720,3119,0.281068888,0.808415398,-0.939165749,1.439746538
361,"Salt","7/23/2010","Sony","PG-13",99,110,"Action","Crime","Mystery",6.4,"Netherlands",724511,79,0.027070118,0.151260504,-3.581881552,-1.724748759
361,"Salt","7/23/2010","Sony","PG-13",99,110,"Action","Crime","Mystery",6.4,"USA",36011243,3612,0.055842319,0.637028571,-2.827761195,0.562490386
362,"Sanctum","2/4/2011","Uni.","R",103,30,"Adventure","Drama","Thriller",5.9,"Netherlands",103943,36,0.068360206,0.23465704,-2.612155381,-1.182199005
362,"Sanctum","2/4/2011","Uni.","R",103,30,"Adventure","Drama","Thriller",5.9,"USA",9447930,2787,0.077212735,0.596730245,-2.480834321,0.391859456
363,"Savages (2012)","7/6/2012","Uni.","R",130,45,"Crime","Drama","Thriller",6.5,"Netherlands",260122,65,NA,NA,NA,NA
363,"Savages (2012)","7/6/2012","Uni.","R",130,45,"Crime","Drama","Thriller",6.5,"USA",16016910,2628,0.002373734,0.003526922,-6.040914292,-5.643796538
364,"Saving Mr. Banks","12/13/2013","BV","PG-13",120,35,"Biography","Comedy","Drama",7.5,"Netherlands",NA,NA,0.084960145,0.2,-2.376785363,-1.386294361
364,"Saving Mr. Banks","12/13/2013","BV","PG-13",120,35,"Biography","Comedy","Drama",7.5,"USA",413373,15,0.175848321,0.628469114,-1.544732778,0.525654884
365,"Saw 3D","10/29/2010","LGF","R",91,20,"Horror","Mystery"," ",5.6,"Netherlands",258544,48,0.014467857,0.041666667,-4.221252319,-3.135494216
365,"Saw 3D","10/29/2010","LGF","R",91,20,"Horror","Mystery"," ",5.6,"USA",22530123,2808,0.098841566,0.701965318,-2.210162859,0.856674136
366,"Saw VI","10/23/2009","LGF","R",120,11,"Horror","Mystery"," ",6,"Netherlands",51635,10,0.143487926,0.324110672,-1.786617522,-0.734944309
366,"Saw VI","10/23/2009","LGF","R",120,11,"Horror","Mystery"," ",6,"USA",14118444,3036,0.081296625,0.799905949,-2.4248588,1.385706644
367,"Scary Movie 5","4/12/2013","W/Dim.","PG-13",85,20,"Comedy"," "," ",3.5,"Netherlands",348168,82,0.012774385,0.0625,-4.347456587,-2.708050201
367,"Scary Movie 5","4/12/2013","W/Dim.","PG-13",85,20,"Comedy"," "," ",3.5,"USA",14157367,3402,0.082809785,0.630707252,-2.404768654,0.535252126
368,"Scott Pilgrim vs. the World","8/13/2010","Uni.","PG-13",113,60,"Action","Comedy","Fantasy",7.5,"Netherlands",38874,15,0.102189481,0.382352941,-2.173130299,-0.47957308
368,"Scott Pilgrim vs. the World","8/13/2010","Uni.","PG-13",113,60,"Action","Comedy","Fantasy",7.5,"USA",10609795,2818,0.110480249,0.755428571,-2.08584495,1.127777825
369,"Scream 4","4/15/2011","W/Dim.","R",103,40,"Horror","Mystery"," ",6.2,"Netherlands",392384,91,0.056009619,0.264705882,-2.824592526,-1.021651248
369,"Scream 4","4/15/2011","W/Dim.","R",103,40,"Horror","Mystery"," ",6.2,"USA",18692090,3305,0.062724812,0.643657143,-2.704219835,0.591272848
370,"Season of the Witch","1/7/2011","Rela.","PG-13",98,40,"Action","Adventure","Fantasy",5.4,"Netherlands",215064,63,NA,NA,NA,NA
370,"Season of the Witch","1/7/2011","Rela.","PG-13",98,40,"Action","Adventure","Fantasy",5.4,"USA",10612375,2816,0.099083081,0.687555953,-2.207454349,0.788717811
371,"Secretariat","10/8/2010","BV","PG",116,35,"Drama","Family","History",7.2,"Netherlands",NA,NA,NA,NA,NA,NA
371,"Secretariat","10/8/2010","BV","PG",116,35,"Drama","Family","History",7.2,"USA",12694770,3072,0.00468795,0.00439408,-5.358060943,-5.423093438
372,"Selma","12/25/2014","Par.","PG-13",127,20,"Biography","Drama","History",7.5,"Netherlands",NA,NA,NA,NA,NA,NA
372,"Selma","12/25/2014","Par.","PG-13",127,20,"Biography","Drama","History",7.5,"USA",571450,19,0.020126017,0.336058129,-3.88541061,-0.680910454
373,"Seven Psychopaths","10/12/2012","CBS","R",109,15,"Comedy","Crime"," ",7.2,"Netherlands",NA,NA,0.346948084,0.5125,-0.632481476,0.050010421
373,"Seven Psychopaths","10/12/2012","CBS",NA,109,15,"Comedy","Crime"," ",7.2,"USA",4174915,1480,0.241970574,0.771038496,-1.141906083,1.214184417
374,"Sex and the City 2","5/27/2010","WB (NL)","R",147,100,"Comedy","Drama","Romance",4.3,"Netherlands",1055805,123,0.038160369,0.214285714,-3.22705023,-1.299282984
374,"Sex and the City 2","5/27/2010","WB (NL)","R",147,100,"Comedy","Drama","Romance",4.3,"USA",31001870,3445,0.049673671,0.641371429,-2.951330387,0.581321508
375,"Shark Night 3D","9/2/2011","Rela.","PG-13",95,25,"Horror","Thriller"," ",4,"Netherlands",146527,51,0.259386104,0.4125,-1.049161728,-0.35364004
375,"Shark Night 3D","9/2/2011","Rela.","PG-13",95,25,"Horror","Thriller"," ",4,"USA",8404260,2806,0.436184916,0.838381503,-0.256660059,1.646234649
376,"Sherlock Holmes","12/25/2009","WB","PG-13",134,90,"Action","Adventure","Crime",7.6,"Netherlands",925735,99,0.179857434,0.420168067,-1.517313681,-0.322083499
376,"Sherlock Holmes","12/25/2009","WB","PG-13",134,90,"Action","Adventure","Crime",7.6,"USA",62304277,3626,0.234276336,0.8464,-1.184320013,1.70664024
377,"Sherlock Holmes: A Game of Shadows","12/16/2011","WB","PG-13",128,NA,"Action","Adventure","Crime",7.5,"Netherlands",690611,100,0.029911725,0.145833333,-3.479136511,-1.767661918
377,"Sherlock Holmes: A Game of Shadows","12/16/2011","WB","PG-13",128,NA,"Action","Adventure","Crime",7.5,"USA",39637079,3703,0.076296353,0.661593554,-2.493766149,0.670403725
378,"Shes Out of My League;3/12/2010;Par.;R;104;20;Comedy;Romance; ;6.4;UnitedKingdom;579162;377;0.104693995;0.718480138;-2.146123801;0.936935059

378;Shes Out of My League","3/12/2010","Par.","R",104,20,"Comedy","Romance"," ",6.4,"USA",9775278,2956,0.32049364,0.669427037,-0.751504161,0.705594776
379,"Shutter Island","2/19/2010","Par.","R",138,80,"Mystery","Thriller"," ",8.1,"Netherlands",442346,50,0.034402958,0.079422383,-3.334604061,-2.450221092
379,"Shutter Island","2/19/2010","Par.","R",138,80,"Mystery","Thriller"," ",8.1,"USA",41062440,2991,0.038676658,0.665985468,-3.213074546,0.690083348
380,"Silent Hill: Revelation 3D","10/26/2012","ORF","R",94,20,"Horror","Mystery","Thriller",5,"Netherlands",130909,22,NA,NA,NA,NA
380,"Silent Hill: Revelation 3D","10/26/2012","ORF","R",94,20,"Horror","Mystery","Thriller",5,"USA",8023036,2933,0.032111818,0.482288828,-3.405892448,-0.07087434
381,"Silent House","3/9/2012","ORF","R",85,NA,"Horror","Mystery","Thriller",5.3,"Netherlands",NA,NA,0.078758698,0.23465704,-2.459333274,-1.182199005
381,"Silent House","3/9/2012","ORF","R",85,NA,"Horror","Mystery","Thriller",5.3,"USA",6661234,2124,0.002135585,0.003633061,-6.146876781,-5.614040099
382,"Silver Linings Playbook","11/16/2012","Wein.","R",122,21,"Comedy","Drama","Romance",7.8,"Netherlands",299690,65,0.0567255,0.162454874,-2.811133491,-1.640074882
382,"Silver Linings Playbook","11/16/2012","Wein.","R",122,21,"Comedy","Drama","Romance",7.8,"USA",443003,16,0.08680942,0.573796549,-2.353229454,0.297358071
383,"Sinister","10/12/2012","LG/S","R",110,3,"Horror","Mystery"," ",6.8,"Netherlands",215850,45,1,0.761732852,NA,1.162203391
383,"Sinister","10/12/2012","LG/S","R",110,3,"Horror","Mystery"," ",6.8,"USA",18007634,2527,0.425979871,0.795867393,-0.298272371,1.360662765
384,"Skyfall","11/9/2012","Sony","PG-13",143,200,"Action","Adventure","Thriller",7.8,"Netherlands",3805167,211,0.018641388,0.066666667,-3.963553668,-2.63905733
384,"Skyfall","11/9/2012","Sony","PG-13",143,200,"Action","Adventure","Thriller",7.8,"USA",88364714,3505,0.091259668,0.644583706,-2.298350451,0.595314931
385,"Skyline","11/12/2010","Uni.","PG-13",100,10,"Action","Sci-Fi","Thriller",4.4,"Netherlands",56728,16,0.050582288,0.154150198,-2.932247384,-1.702414369
385,"Skyline","11/12/2010","Uni.","PG-13",100,10,"Action","Sci-Fi","Thriller",4.4,"USA",11692415,2880,0.075613072,0.590406772,-2.503501563,0.365647202
386,"Snitch","2/22/2013","LG/S","PG-13",112,NA,"Action","Drama","Thriller",6.5,"Netherlands",122736,39,0.190749578,0.36101083,-1.445146956,-0.570979547
386,"Snitch","2/22/2013","LG/S","PG-13",112,NA,"Action","Drama","Thriller",6.5,"USA",13167607,2511,0.271008726,0.856721163,-0.989510742,1.788319857
387,"Snow White and the Huntsman","6/1/2012","Uni.","PG-13",127,170,"Action","Adventure","Drama",6.1,"Netherlands",725834,100,0.032398303,0.289915966,-3.396714484,-0.89579221
387,"Snow White and the Huntsman","6/1/2012","Uni.","PG-13",127,170,"Action","Adventure","Drama",6.1,"USA",56217700,3773,0.082424583,0.663771429,-2.409851043,0.680146655
388,"Something Borrowed","5/6/2011","WB","PG-13",103,35,"Comedy","Drama","Romance",5.9,"Netherlands",124402,69,NA,NA,NA,NA
388,"Something Borrowed","5/6/2011","WB","PG-13",103,35,"Comedy","Drama","Romance",5.9,"USA",13945368,2904,0.210027579,0.753931545,-1.324759182,1.119691804
389,"Son of God","2/28/2014","Fox","PG-13",138,NA,"Biography","Drama","Fantasy",5.5,"Netherlands",NA,NA,0.016275393,0.066666667,-4.10169163,-2.63905733
389,"Son of God","2/28/2014","Fox","PG-13",138,NA,"Biography","Drama","Fantasy",5.5,"USA",25601865,3260,0.035423079,0.616184971,-3.304326032,0.473386455
390,"Sorority Row","9/11/2009","Sum.","R",101,12.5,"Horror","Mystery"," ",5,"Netherlands",58086,16,NA,NA,NA,NA
390,"Sorority Row","9/11/2009","Sum.","R",101,12.5,"Horror","Mystery"," ",5,"USA",5059802,2665,0.062662675,0.506057143,-2.705277255,0.024229757
391,"Soul Surfer","4/8/2011","TriS","PG",105,18,"Biography","Drama","Sport",7.1,"Netherlands",NA,NA,0.075206868,0.243697479,-2.509327516,-1.13251384
391,"Soul Surfer","4/8/2011","TriS","PG",105,18,"Biography","Drama","Sport",7.1,"USA",10601862,2214,0.087547397,0.6768,-2.343955811,0.739104482
392,"Source Code","4/1/2011","Sum.","PG-13",94,32,"Mystery","Sci-Fi","Thriller",7.5,"Netherlands",288777,58,NA,NA,NA,NA
392,"Source Code","4/1/2011","Sum.","PG-13",94,32,"Mystery","Sci-Fi","Thriller",7.5,"USA",14812094,2961,0.056129071,0.509536785,-2.822335548,0.038151766
393,"Sparkle (2012)","8/17/2012","TriS","PG-13",120,14,"Drama","Music"," ",5.6,"Netherlands",NA,NA,0.009929937,0.045833333,-4.602221571,-3.035826731
393,"Sparkle (2012)","8/17/2012","TriS","PG-13",120,14,"Drama","Music"," ",5.6,"USA",11643342,2244,0.05764232,0.548343778,-2.794127884,0.193981103
394,"Splice","6/4/2010","WB","R",104,30,"Horror","Sci-Fi"," ",5.8,"Netherlands",30218,11,0.048541457,0.106719368,-2.975577907,-2.124698133
394,"Splice","6/4/2010","WB","R",104,30,"Horror","Sci-Fi"," ",5.8,"USA",7385277,2450,0.001510251,0.000705384,-6.493968152,-7.256061973
395,"Spring Breakers","3/15/2013","A24","R",94,5,"Action","Crime","Drama",5.3,"Netherlands",117784,27,0.033141837,0.222689076,-3.373255352,-1.250063912
395,"Spring Breakers","3/15/2013","A24","R",94,5,"Action","Crime","Drama",5.3,"USA",263002,3,0.068826239,0.753142857,-2.60486084,1.115445127
396,"Spy Kids: All the Time in the World","8/19/2011","W/Dim.","PG",88,27,"Action","Adventure","Comedy",3.6,"Netherlands",127257,53,0.114881817,0.316666667,-2.041817258,-0.769133088
396,"Spy Kids: All the Time in the World","8/19/2011","W/Dim.","PG",88,27,"Action","Adventure","Comedy",3.6,"USA",11644672,3295,0.526496383,0.889942197,0.106084911,2.090150799
397,"Star Trek","5/8/2009","Par.","PG-13",126,150,"Action","Adventure","Sci-Fi",8,"Netherlands",410007,76,0.230905326,0.33201581,-1.203206291,-0.699081916
397,"Star Trek","5/8/2009","Par.","PG-13",126,150,"Action","Adventure","Sci-Fi",8,"USA",75204289,3849,0.402915537,0.909475664,-0.393331628,2.307249522
398,"Star Trek Into Darkness","5/16/2013","Par.","PG-13",123,190,"Action","Adventure","Sci-Fi",7.8,"Netherlands",560283,84,0.031423283,0.195833333,-3.428278578,-1.412542587
398,"Star Trek Into Darkness","5/16/2013","Par.","PG-13",123,190,"Action","Adventure","Sci-Fi",7.8,"USA",70165559,3868,0.098511376,0.648092486,-2.213875384,0.610665013
399,"State of Play","4/17/2009","Uni.","PG-13",118,NA,"Crime","Drama","Mystery",7.1,"Netherlands",112148,47,0.281836969,0.370833333,-0.935367825,-0.528643467
399,"State of Play","4/17/2009","Uni.","PG-13",118,NA,"Crime","Drama","Mystery",7.1,"USA",14071280,2803,0.123415586,0.544986571,-1.960475596,0.180434222
400,"Step Up 3-D","8/6/2010","BV","PG-13",97,30,"Drama","Music","Romance",6.2,"Netherlands",857664,89,0.182998685,0.451327434,-1.496161737,-0.195308752
400,"Step Up 3-D","8/6/2010","BV","PG-13",97,30,"Drama","Music","Romance",6.2,"USA",15812311,2435,0.053076149,0.479185939,-2.881491021,-0.083304386
401,"Step Up All In","8/8/2014","LG/S","PG-13",112,NA,"Drama","Music","Romance",5.9,"Netherlands",421704,102,0.131731669,0.350180505,-1.88573376,-0.618245872
401,"Step Up All In","8/8/2014","LG/S","PG-13",112,NA,"Drama","Music","Romance",5.9,"USA",6469857,2072,0.056555057,0.582879201,-2.814323381,0.334604096
402,"Step Up Revolution","7/27/2012","LG/S","PG-13",100,33,"Drama","Music","Romance",6.5,"Netherlands",501261,97,NA,NA,NA,NA
402,"Step Up Revolution","7/27/2012","LG/S","PG-13",100,33,"Drama","Music","Romance",6.5,"USA",11731708,2567,0.030284162,0.5504,-3.466378212,0.202286988
